Company_ID,Purchase_Date,Product_Category,Quantity,Total_Sales,Gender,Marital_Status,Price_Per_Unit,Customer_Type,Age
6,2021-04-25,Clothing,2,74.66044036815914,Male,Divorced,37.59550335662718,New Customer,75
4,2020-02-16,Clothing,5,429.15041116043466,Female,Divorced,16.989057558621077,New Customer,41
1,2021-05-13,Beauty,4,470.9378127535271,Female,Single,20.40113987097576,Returning Customer,31
4,2021-02-01,Electronics,1,111.85525394761582,Female,Widowed,28.201984827447113,Returning Customer,46
6,2021-03-11,Books,8,343.3116902090058,Male,Widowed,5.44595706552941,New Customer,47
1,2020-05-24,Clothing,8,403.1426460596567,Female,Widowed,12.41078287136194,Returning Customer,54
5,2021-08-02,Home,6,320.93825482501285,Female,Single,23.64096487119418,New Customer,69
1,2021-05-06,Books,2,12.345959976045824,Male,Widowed,42.20301942140629,Returning Customer,36
2,2020-06-22,Home,1,349.5846117791603,Female,Widowed,14.607824526569942,New Customer,73
3,2020-09-01,Books,7,334.06424672607193,Female,Married,28.185274360213885,New Customer,20
1,2021-11-28,Electronics,10,339.2784967649145,Female,Single,33.686263643008544,Returning Customer,37
2,2020-03-23,Beauty,10,50.2856223030469,Female,Married,20.279890682321312,Returning Customer,32
1,2021-09-13,Clothing,7,378.0821367818058,Male,Single,34.126494415766565,Returning Customer,69
4,2021-02-19,Home,10,427.67146182416565,Male,Married,47.5766849257067,New Customer,43
4,2020-01-03,Books,8,444.67425049484586,Male,Single,42.764069890046535,Returning Customer,41
5,2020-08-16,Clothing,9,106.20169438916041,Female,Divorced,41.96585901790994,Returning Customer,40
2,2020-08-03,Books,1,394.4016043777423,Female,Widowed,31.79863137630497,New Customer,36
6,2020-01-19,Electronics,7,321.23654988471793,Female,Married,47.71660773044511,Returning Customer,68
2,2020-11-14,Electronics,8,349.89510513403224,Female,Widowed,22.79377305312314,New Customer,20
4,2020-03-25,Beauty,9,168.17892657550013,Female,Single,39.00503907860683,Returning Customer,62
4,2020-11-29,Beauty,8,109.27280929977043,Female,Single,32.72728623859069,New Customer,33
6,2020-10-09,Electronics,10,258.7501237126383,Female,Single,37.39538919658533,Returning Customer,71
2,2021-04-17,Beauty,6,424.44578110201553,Female,Widowed,17.003463473296016,Returning Customer,43
4,2021-10-19,Books,3,39.439435014813306,Male,Married,34.86703470015742,Returning Customer,23
6,2020-10-24,Home,8,169.63090365517562,Female,Married,13.773971442429533,Returning Customer,47
3,2020-09-29,Electronics,7,237.38822511019563,Male,Divorced,37.777636908999874,New Customer,51
6,2020-09-08,Clothing,6,394.48159214981627,Male,Single,13.906300723564232,New Customer,39
5,2020-12-26,Electronics,2,420.0743562729833,Female,Divorced,49.10583333597139,Returning Customer,21
3,2021-01-19,Beauty,7,211.4591644934917,Female,Single,5.585570362321668,New Customer,70
3,2020-12-09,Home,8,177.29058022765147,Female,Married,20.155072856590806,New Customer,61
5,2021-05-14,Clothing,7,326.292544651624,Male,Divorced,9.665858658831919,Returning Customer,54
1,2020-09-17,Books,10,172.7842962581684,Male,Married,7.1890236738207705,New Customer,18
5,2021-04-23,Beauty,9,402.43481478215347,Male,Single,47.10636657270121,Returning Customer,32
6,2021-03-07,Clothing,8,367.74128810533335,Male,Widowed,8.991982128018424,New Customer,51
4,2021-08-23,Clothing,10,117.49042065049673,Female,Divorced,37.08711712471913,New Customer,54
1,2021-12-09,Beauty,7,247.85540117007022,Male,Divorced,43.79331427179973,Returning Customer,24
5,2021-12-22,Beauty,3,422.0205383336589,Female,Married,49.47307625460368,New Customer,73
1,2021-03-05,Electronics,6,239.0866410350693,Male,Divorced,31.095390323390173,Returning Customer,39
3,2020-06-01,Clothing,2,252.3824728480279,Male,Widowed,40.69866028499858,Returning Customer,31
2,2021-06-30,Home,4,299.8214340469147,Male,Divorced,28.425984199647928,New Customer,47
4,2020-06-01,Beauty,4,175.17285354611522,Female,Widowed,48.93476934227765,New Customer,70
6,2021-05-02,Beauty,6,146.29008440778796,Male,Divorced,26.889751650072586,Returning Customer,23
3,2020-02-18,Beauty,1,196.33870596537304,Male,Widowed,26.021736203994145,Returning Customer,25
3,2021-02-09,Home,4,278.61130240686026,Male,Divorced,41.92763505214456,New Customer,34
1,2020-05-14,Electronics,7,338.7257273475428,Female,Divorced,39.935237621124244,New Customer,31
5,2021-03-10,Electronics,5,46.98015886483959,Male,Divorced,32.60312427093897,New Customer,61
2,2021-06-01,Home,7,331.42164392114313,Male,Widowed,48.86155869497445,Returning Customer,28
5,2020-05-14,Home,1,10.465264114123125,Female,Widowed,46.860736830704774,New Customer,37
2,2020-05-23,Home,10,452.64292729209757,Male,Single,36.15771881957284,New Customer,56
6,2020-10-09,Books,3,270.34011908660835,Female,Single,33.46113791841326,Returning Customer,61
1,2021-06-13,Home,2,245.3498815363138,Male,Widowed,18.557985048794606,Returning Customer,68
2,2020-08-09,Books,10,94.62184262195372,Female,Widowed,26.502941552688743,Returning Customer,60
1,2021-11-13,Books,2,311.0694067201942,Female,Married,23.56612166353969,New Customer,54
6,2021-01-21,Home,4,119.91203680048382,Female,Divorced,23.087059851908066,Returning Customer,31
1,2020-09-07,Electronics,1,373.90313966295463,Male,Widowed,14.801057127784688,Returning Customer,19
5,2020-08-14,Beauty,3,61.0497841519768,Male,Widowed,39.815501657812035,New Customer,51
2,2021-08-16,Books,1,179.41345344437966,Female,Single,46.447573689682216,New Customer,24
1,2021-11-01,Books,9,20.784343539760204,Female,Single,43.17663949974631,New Customer,78
5,2020-08-09,Home,9,296.7390607388618,Female,Single,6.542354208846004,Returning Customer,72
1,2021-11-17,Electronics,4,259.96024498527794,Male,Single,46.120633800596444,Returning Customer,48
3,2020-09-26,Clothing,2,200.81072989577956,Female,Widowed,11.11798537948852,New Customer,76
5,2021-11-08,Books,4,156.99026529537295,Female,Single,49.81888289192634,Returning Customer,53
4,2021-11-18,Beauty,4,281.0263343471776,Female,Divorced,10.221481992080484,New Customer,34
6,2020-06-02,Beauty,3,135.4600942701787,Female,Married,20.25100730359443,Returning Customer,44
5,2020-06-13,Books,4,239.63093804965024,Male,Married,33.34345629926884,Returning Customer,69
1,2020-11-16,Home,7,103.34060120225,Female,Divorced,9.144997795413957,New Customer,18
6,2020-05-05,Books,8,404.15943712042366,Female,Married,18.395850018513002,Returning Customer,20
1,2020-11-30,Beauty,2,293.9893355971021,Female,Divorced,9.554765455034929,New Customer,37
1,2020-07-05,Home,4,130.9298521858051,Female,Divorced,49.0082493453691,New Customer,80
4,2021-08-18,Beauty,3,335.92416879065394,Female,Widowed,47.55402506716594,New Customer,46
5,2020-10-05,Home,4,231.1601124040937,Male,Married,22.58288795088213,New Customer,79
6,2021-11-30,Clothing,2,117.26214950485587,Female,Married,6.611067290218649,Returning Customer,61
5,2021-03-04,Clothing,1,304.1629038750989,Male,Married,30.30344304024444,Returning Customer,77
6,2021-10-24,Books,4,382.5022524919455,Male,Widowed,13.652509162551793,New Customer,68
6,2020-02-14,Books,5,120.99454755778312,Male,Widowed,9.863731482132444,New Customer,68
5,2021-03-18,Electronics,9,142.79722697631576,Female,Single,47.81181760251469,New Customer,58
2,2021-09-14,Electronics,3,167.51012470776942,Male,Single,5.468634330768015,Returning Customer,67
3,2021-03-13,Books,5,33.58121224569526,Female,Widowed,33.97362017991749,New Customer,40
5,2020-12-29,Electronics,9,391.16082466537523,Male,Single,26.447066996176872,New Customer,23
4,2021-05-20,Beauty,2,422.2617461132603,Male,Single,20.43986035437444,Returning Customer,46
6,2021-08-02,Clothing,8,312.0230360947128,Female,Widowed,5.4781221377101845,Returning Customer,64
5,2021-03-16,Books,9,156.66985964526333,Male,Divorced,10.462417194128625,Returning Customer,75
3,2020-12-28,Clothing,1,86.37875340666348,Female,Single,21.6820162158585,Returning Customer,41
2,2021-02-28,Beauty,7,499.71810269433036,Female,Divorced,36.118701161724275,Returning Customer,27
2,2021-03-06,Home,4,221.5608620121567,Female,Widowed,31.245404926911895,New Customer,30
3,2021-12-10,Electronics,6,149.0402691430692,Female,Widowed,34.57831013471468,New Customer,36
1,2021-06-06,Beauty,6,52.72232648057973,Male,Married,24.844438630366593,New Customer,33
3,2021-08-21,Books,5,69.14924133979608,Female,Divorced,31.53660107961734,New Customer,19
2,2020-01-16,Home,7,358.9174902289493,Male,Widowed,35.29638748064977,New Customer,55
3,2020-12-31,Books,7,478.5616349641693,Female,Single,43.18764817345174,New Customer,39
2,2021-07-20,Clothing,9,186.4003126382629,Male,Married,45.896939593499525,Returning Customer,36
2,2020-07-13,Clothing,7,60.10002910982424,Female,Married,14.502782342492804,Returning Customer,42
3,2020-07-10,Electronics,9,33.667167396186116,Female,Divorced,23.36022211535842,Returning Customer,61
1,2020-12-02,Home,1,93.9311986460899,Male,Married,43.237450996050626,New Customer,29
1,2021-09-04,Clothing,6,77.96351881470092,Female,Widowed,23.98280034006937,New Customer,45
6,2020-03-18,Clothing,3,138.415175764316,Male,Married,29.977108621220218,New Customer,19
1,2020-02-04,Books,9,234.15622549872535,Male,Married,33.25088041578368,Returning Customer,70
6,2021-03-29,Clothing,3,414.3733230050738,Female,Divorced,40.09467220870789,Returning Customer,73
6,2021-04-25,Clothing,2,272.4578107986445,Male,Single,37.5991447919765,New Customer,50
2,2021-02-16,Clothing,9,27.91626301456313,Female,Single,24.1916956328649,Returning Customer,30
5,2021-12-08,Home,8,387.984397993975,Male,Married,34.57906527788315,New Customer,68
6,2021-11-08,Books,8,202.6424142894437,Male,Widowed,48.1215400513801,Returning Customer,33
4,2021-11-14,Electronics,6,378.2097527938609,Female,Single,35.3468191685092,Returning Customer,33
3,2021-03-31,Home,5,298.21030990933156,Female,Widowed,5.31759647365657,New Customer,71
6,2021-10-03,Home,3,135.52290129125228,Female,Widowed,33.7638908200296,New Customer,35
1,2021-01-01,Books,9,422.0685697244567,Female,Divorced,44.85906982978145,Returning Customer,21
6,2020-12-06,Books,8,214.3851722629013,Female,Married,20.478246593368297,Returning Customer,57
3,2021-09-11,Beauty,9,444.95972206295136,Male,Widowed,40.93952710208528,New Customer,24
2,2020-04-13,Clothing,8,364.8704595317908,Female,Single,42.08615220462856,New Customer,67
4,2021-02-14,Clothing,4,134.01026790449484,Male,Single,28.842469721669964,New Customer,41
1,2021-12-30,Electronics,2,134.84845880484983,Female,Single,28.21179120648989,Returning Customer,79
2,2021-07-07,Books,3,186.35071164728228,Male,Widowed,41.94905536888712,Returning Customer,68
5,2020-12-05,Home,9,422.88325817295413,Male,Married,12.662347090243816,New Customer,33
1,2020-08-08,Clothing,6,193.56534512771717,Female,Married,42.058116001401615,Returning Customer,38
4,2021-12-30,Electronics,6,441.3644185995705,Male,Single,18.97920619648009,New Customer,58
6,2020-03-15,Clothing,6,64.82173699118553,Male,Widowed,18.942943004222627,New Customer,77
4,2021-08-22,Clothing,2,257.80560750149004,Female,Widowed,23.23475265623365,Returning Customer,73
1,2020-01-20,Books,1,295.56947405413126,Male,Divorced,22.125015411890157,Returning Customer,56
2,2020-08-05,Books,2,174.8164722890295,Male,Divorced,45.014238497492066,New Customer,63
5,2021-03-25,Electronics,2,47.68812128179976,Female,Single,5.037225097483895,New Customer,24
3,2020-06-13,Books,8,414.71320509921696,Male,Married,40.97751927580701,New Customer,67
2,2021-10-05,Electronics,8,266.80975422845245,Female,Single,25.136237207897814,New Customer,67
1,2020-09-08,Books,9,140.73189982077892,Female,Divorced,23.816404186377465,New Customer,46
5,2022-01-01,Clothing,3,138.6463433880826,Male,Married,40.255523538391486,Returning Customer,18
5,2021-05-22,Home,1,103.98759031467327,Female,Single,30.071770680621043,Returning Customer,50
4,2021-10-13,Clothing,3,265.7276097801015,Female,Single,35.08275213782056,Returning Customer,33
4,2021-03-11,Clothing,2,78.52949350185429,Male,Single,43.091587253836366,Returning Customer,73
1,2020-09-27,Clothing,3,385.1723939425258,Male,Single,34.853786132107366,New Customer,25
6,2020-10-19,Electronics,5,102.67663767365809,Female,Widowed,37.485327332652254,New Customer,64
5,2020-02-10,Clothing,2,429.07847569453963,Male,Widowed,33.791416711448285,Returning Customer,40
3,2020-03-03,Clothing,1,335.27933533438426,Female,Single,13.488748998958412,New Customer,63
4,2020-06-07,Home,2,411.40662563188675,Male,Single,47.40270411686963,Returning Customer,55
1,2020-12-31,Clothing,9,443.5460097349991,Female,Married,48.856995206795496,New Customer,65
6,2021-01-25,Clothing,6,462.34919038716583,Female,Widowed,20.76870066650356,Returning Customer,77
3,2020-11-27,Electronics,2,12.217389050675605,Female,Widowed,14.829158988519168,New Customer,35
1,2021-05-07,Clothing,7,84.9340133636964,Female,Divorced,24.082358812552545,Returning Customer,46
6,2021-06-21,Home,6,229.45499969982498,Male,Divorced,29.43345137605824,New Customer,65
2,2020-12-19,Clothing,7,139.79570830602358,Male,Widowed,39.81405135304445,Returning Customer,29
3,2021-03-18,Beauty,10,105.42887865415054,Female,Widowed,12.191139705637372,New Customer,49
6,2021-07-16,Beauty,10,128.58575073225035,Female,Married,40.49036872864955,Returning Customer,35
4,2021-02-28,Books,5,384.61349647716423,Female,Single,23.43065690590958,Returning Customer,64
5,2021-12-11,Home,2,13.854376776554412,Female,Divorced,9.070836706266936,New Customer,48
6,2021-11-04,Beauty,5,23.467278101094102,Female,Married,43.408408144088554,Returning Customer,36
2,2021-07-22,Clothing,10,61.58795724505397,Male,Divorced,49.47334927599371,New Customer,59
3,2021-06-18,Books,8,365.9072465394574,Male,Married,28.734919131775186,Returning Customer,53
2,2021-01-13,Books,9,358.04561216739984,Male,Divorced,8.003285312077217,New Customer,58
6,2021-05-07,Home,7,356.3570001026983,Male,Married,37.98968787137342,Returning Customer,71
6,2020-10-25,Clothing,9,325.66433650082894,Male,Widowed,11.94624378218013,Returning Customer,51
5,2021-07-24,Home,5,291.3207546031167,Female,Divorced,16.42523463725249,New Customer,26
3,2021-08-16,Clothing,4,122.01956525357967,Female,Divorced,42.986563440731445,Returning Customer,26
4,2020-10-19,Home,5,60.8661334856489,Male,Single,49.94547502280591,New Customer,59
1,2021-10-17,Beauty,8,343.90618936132967,Female,Divorced,25.4456540052332,Returning Customer,71
5,2020-08-07,Electronics,2,103.11488514920035,Male,Married,16.37252362429161,Returning Customer,70
1,2020-06-23,Books,3,140.52287716993746,Female,Divorced,45.75031220887264,Returning Customer,33
3,2020-06-11,Electronics,3,159.038494855766,Female,Single,32.8318940767373,New Customer,53
3,2021-08-01,Books,1,489.6170132858294,Male,Single,41.42970920125082,New Customer,62
2,2020-07-26,Books,9,261.85294487607393,Female,Widowed,17.134783766637973,New Customer,43
1,2021-12-05,Electronics,10,308.38586049409145,Male,Widowed,28.92841506437779,Returning Customer,30
4,2021-02-22,Clothing,10,274.6729921963428,Male,Divorced,20.146831918305146,Returning Customer,45
3,2020-05-14,Clothing,2,71.90524864703215,Male,Divorced,7.157939897150127,New Customer,70
2,2021-03-14,Home,1,143.80443118632712,Male,Divorced,47.06878111807508,New Customer,26
5,2020-10-28,Clothing,4,219.74315942183293,Male,Widowed,9.232153826145097,Returning Customer,63
2,2020-08-14,Electronics,7,473.96732313337674,Female,Widowed,42.04756657104452,New Customer,67
2,2021-03-23,Clothing,9,282.2476523691946,Female,Divorced,23.995227423943106,Returning Customer,51
3,2021-11-03,Home,4,290.53613073740513,Female,Widowed,18.952405225957662,New Customer,21
2,2021-01-04,Books,5,447.79993079372133,Male,Widowed,15.650197336144087,Returning Customer,76
2,2020-05-08,Home,3,316.79722553635895,Male,Married,7.874821082389447,New Customer,34
1,2020-11-11,Home,1,374.26152047879054,Male,Single,43.66739917907321,New Customer,33
2,2020-08-07,Beauty,8,199.09571196316864,Male,Single,23.484392338029068,Returning Customer,75
1,2020-06-19,Clothing,8,221.67621992327636,Female,Divorced,36.724651373667946,New Customer,64
6,2020-04-23,Clothing,2,400.61610565829795,Female,Divorced,9.808917876121372,New Customer,53
1,2020-05-08,Home,2,387.8739335276675,Female,Married,8.81113149601866,Returning Customer,27
5,2020-11-06,Clothing,5,154.0006323300697,Male,Divorced,41.44192806367559,New Customer,30
5,2020-06-28,Clothing,10,143.8152771085985,Male,Married,41.74294242378348,New Customer,40
3,2020-04-16,Electronics,9,332.58822073542035,Male,Divorced,13.851786149711485,New Customer,25
4,2020-05-12,Clothing,1,43.07713627896606,Male,Divorced,17.751782498184195,Returning Customer,50
5,2021-12-19,Home,4,499.74851934308657,Female,Widowed,26.424672488243917,Returning Customer,75
2,2020-05-05,Beauty,1,272.51738777719794,Male,Single,32.127348713172196,New Customer,38
2,2020-06-17,Electronics,7,113.05359034933952,Female,Widowed,36.06620950586624,New Customer,49
4,2020-01-24,Beauty,9,303.4488454183901,Female,Widowed,38.08544274002039,Returning Customer,50
1,2020-01-23,Beauty,6,409.3284193698962,Female,Divorced,33.072664367537755,New Customer,50
2,2021-04-10,Books,4,381.6834258809464,Male,Married,19.980575573508638,New Customer,37
1,2020-09-20,Electronics,3,53.456795561445155,Female,Married,21.992251484859775,Returning Customer,51
4,2020-05-10,Electronics,3,103.21896919095995,Female,Widowed,13.30313428669125,Returning Customer,37
5,2021-10-14,Home,9,434.884931101313,Male,Single,28.007510023344043,Returning Customer,70
4,2021-08-12,Home,9,146.21879561505799,Male,Divorced,7.990489381141045,Returning Customer,79
3,2021-05-20,Home,9,176.18260463812166,Female,Single,44.27702841169945,New Customer,19
4,2021-11-23,Home,4,417.5723850245863,Male,Married,33.121493094933086,New Customer,42
5,2020-09-25,Beauty,8,35.62232548496839,Female,Divorced,18.566085071599765,New Customer,32
3,2020-12-13,Books,8,481.1715948276555,Female,Married,48.863480878996604,Returning Customer,31
3,2021-11-11,Electronics,8,479.34490429814235,Female,Married,46.68180941875533,New Customer,20
2,2020-01-06,Books,6,43.107160900124846,Female,Married,24.866316809223754,New Customer,60
4,2021-10-15,Books,3,444.511617271951,Male,Married,34.97610285363806,Returning Customer,25
5,2020-09-08,Electronics,3,200.09994583931064,Female,Divorced,19.505516988358675,New Customer,41
2,2021-08-16,Electronics,10,378.418799176086,Female,Single,22.662805159674978,New Customer,72
2,2020-10-18,Beauty,9,450.5318932297064,Female,Single,26.0499806116023,New Customer,75
4,2020-03-19,Electronics,3,157.35105356908986,Male,Divorced,46.512155403434754,Returning Customer,78
5,2021-12-05,Clothing,5,198.4271727881657,Female,Widowed,47.659889970890816,New Customer,42
4,2020-02-02,Electronics,6,160.30119047548052,Male,Widowed,7.190879625148538,New Customer,40
1,2021-07-15,Home,8,472.4047313402051,Female,Single,20.30393206856356,Returning Customer,73
1,2020-05-12,Books,9,227.09247705843856,Male,Divorced,31.276393464389923,New Customer,80
4,2021-09-14,Beauty,7,317.73292127846014,Female,Widowed,41.59776068527652,Returning Customer,68
1,2021-12-27,Home,8,93.16466229147042,Female,Married,33.521382565598586,Returning Customer,67
6,2020-03-13,Electronics,3,469.51668871514164,Male,Married,14.29804615831008,New Customer,54
4,2021-08-26,Beauty,5,397.41138326530853,Male,Married,29.666444788786198,Returning Customer,18
1,2020-10-02,Beauty,3,109.36406581284457,Male,Widowed,17.425991539048873,Returning Customer,54
3,2020-09-08,Beauty,9,494.96699885505,Male,Single,38.07601558349297,Returning Customer,47
1,2020-05-19,Home,2,456.748992700691,Female,Widowed,23.85038230212519,New Customer,48
5,2020-06-18,Electronics,1,432.5486658040257,Female,Married,21.08310407700356,New Customer,52
5,2021-04-24,Beauty,9,183.00920744829725,Female,Widowed,10.368592249892803,Returning Customer,31
2,2020-11-24,Beauty,8,113.66892751059844,Male,Divorced,37.506182343741074,New Customer,62
6,2021-09-18,Clothing,3,101.61132603973952,Female,Married,16.09367572768332,Returning Customer,76
5,2020-03-02,Electronics,8,486.8023335035916,Female,Divorced,16.595976730046115,Returning Customer,28
3,2020-09-12,Clothing,7,116.95303571119729,Male,Single,14.151416263614731,New Customer,56
4,2020-11-06,Beauty,7,177.49469265391144,Female,Widowed,26.07555894262038,Returning Customer,61
5,2020-04-06,Electronics,10,269.7905558943055,Female,Divorced,39.658266487371534,New Customer,28
4,2021-05-03,Clothing,4,177.1377402312497,Female,Married,13.278583042289029,New Customer,63
3,2021-05-28,Books,5,420.12182025450454,Female,Widowed,37.236171766179545,Returning Customer,80
3,2020-04-11,Clothing,7,449.45515495058675,Female,Divorced,12.703275290702308,New Customer,66
5,2020-11-11,Clothing,3,143.17813483830767,Male,Single,16.09942994740785,New Customer,74
5,2020-12-26,Clothing,3,290.51960724346344,Female,Divorced,31.24411590705174,Returning Customer,55
1,2020-07-20,Electronics,2,459.1335753419146,Male,Divorced,44.26748168569947,New Customer,61
4,2021-10-26,Books,4,35.22578082516913,Male,Single,5.402341996446263,New Customer,78
2,2020-03-18,Clothing,7,371.7634536979175,Male,Married,15.966469786500674,Returning Customer,48
6,2020-01-24,Beauty,3,265.98874566178597,Female,Single,36.465314335785976,New Customer,21
5,2020-02-27,Beauty,10,407.08553543085975,Female,Divorced,39.80047711951742,Returning Customer,76
2,2021-08-27,Books,10,152.7823291460628,Female,Single,17.431299460479323,New Customer,40
1,2021-11-23,Beauty,10,329.5293608401249,Female,Divorced,13.092796969753417,Returning Customer,66
1,2021-07-12,Beauty,7,447.44567174754695,Male,Single,44.53264460224227,Returning Customer,27
4,2020-05-19,Clothing,1,249.87853389937678,Female,Single,18.174548644101236,New Customer,51
1,2020-06-12,Beauty,8,161.66547568726693,Male,Single,37.7162274690652,New Customer,46
4,2021-06-16,Beauty,6,376.20779298571955,Male,Single,19.800289939474773,Returning Customer,53
1,2020-04-11,Beauty,1,358.30087201615663,Male,Divorced,12.473373569019785,Returning Customer,78
5,2020-07-18,Beauty,1,174.74554771987073,Male,Divorced,47.12786640294253,New Customer,37
5,2020-09-22,Books,4,294.94881543382996,Male,Single,14.212430880717498,Returning Customer,42
1,2020-08-10,Books,4,80.06558361660089,Male,Single,25.84130178213541,Returning Customer,55
4,2020-06-18,Electronics,8,150.61921743823117,Female,Single,7.335839557940073,Returning Customer,65
1,2021-09-28,Clothing,6,146.957875078574,Male,Divorced,12.34659859157628,Returning Customer,70
4,2020-03-08,Books,3,223.65480178928627,Male,Married,29.458026919750207,Returning Customer,26
2,2021-07-28,Books,1,392.74246779013953,Female,Single,19.5902392946317,New Customer,47
4,2020-05-27,Beauty,9,190.27881746623694,Male,Widowed,31.75707782704223,New Customer,20
5,2021-08-29,Electronics,8,433.4231715388741,Male,Single,10.498324271560136,Returning Customer,45
2,2021-11-18,Home,3,36.78780696572511,Female,Widowed,5.8067655719350855,New Customer,30
4,2020-12-14,Electronics,9,321.17938809444644,Female,Widowed,28.34933714708529,Returning Customer,72
3,2020-10-13,Books,2,223.25526474376647,Female,Single,33.570964794718876,Returning Customer,75
3,2020-03-13,Home,8,92.67036574392242,Male,Widowed,21.4692770798455,Returning Customer,33
4,2020-01-20,Electronics,7,459.5812273660457,Male,Single,10.04920493941584,Returning Customer,53
6,2021-07-06,Clothing,7,61.11461941759012,Male,Single,38.48389850756164,Returning Customer,24
6,2021-06-08,Electronics,2,86.67412070920405,Male,Married,16.68928903702045,New Customer,26
5,2021-03-16,Beauty,5,85.47484644652003,Male,Widowed,39.253342525984976,Returning Customer,62
3,2021-02-14,Clothing,9,424.0750056959974,Male,Single,25.320609712594614,New Customer,29
4,2020-04-29,Beauty,6,402.2228526836097,Male,Single,29.85042785712536,New Customer,22
5,2021-12-14,Books,1,139.48657710130055,Female,Divorced,41.81025776354224,Returning Customer,39
6,2021-06-14,Books,3,175.584477881872,Male,Single,25.205150819290118,Returning Customer,47
3,2020-04-09,Books,6,98.3566701560967,Male,Widowed,20.55036419469142,Returning Customer,59
2,2021-10-16,Electronics,1,481.84869066447055,Male,Single,34.05356797385805,New Customer,51
5,2021-08-17,Home,5,438.4178199099483,Male,Widowed,40.15792457045646,New Customer,35
2,2020-08-25,Clothing,9,228.97518007916014,Female,Divorced,24.071957108393324,New Customer,23
3,2021-10-14,Books,2,307.71213707142175,Female,Widowed,29.45514188885495,Returning Customer,38
2,2020-08-08,Books,1,62.70016961404796,Male,Widowed,49.308719512001225,New Customer,63
3,2021-04-22,Home,10,324.8022030389868,Male,Married,36.62941002997738,Returning Customer,24
1,2020-02-03,Books,8,29.63890828283893,Female,Divorced,8.543232561991584,New Customer,64
6,2021-02-05,Books,7,13.637834681759234,Female,Widowed,27.831305700367984,New Customer,45
3,2020-05-14,Home,1,414.77691395473414,Female,Single,18.89894195327441,New Customer,29
6,2020-09-23,Electronics,2,195.1187334602489,Male,Widowed,47.929987451116865,Returning Customer,74
6,2021-09-23,Home,6,267.18469194581934,Male,Divorced,24.277908607818564,Returning Customer,54
6,2020-12-07,Clothing,4,496.00196338789607,Male,Single,43.37805636499594,New Customer,78
5,2020-06-14,Home,10,320.6027342476725,Female,Divorced,41.39057584174345,Returning Customer,56
4,2021-07-10,Home,10,359.2533242374144,Male,Divorced,46.37933201940673,Returning Customer,41
4,2020-09-02,Clothing,7,185.32307940433367,Male,Widowed,40.4238928290252,Returning Customer,80
3,2021-05-22,Home,10,295.5445730340705,Female,Divorced,28.43149653790034,New Customer,66
2,2021-06-13,Electronics,8,217.30782107380662,Male,Widowed,42.37182682683401,New Customer,29
2,2021-05-26,Beauty,5,405.455299787902,Female,Single,5.328010769695021,New Customer,23
3,2020-07-18,Home,6,490.0515860533806,Male,Divorced,35.56853597311037,New Customer,65
1,2021-08-31,Electronics,4,435.3397137465348,Male,Widowed,34.31955159808359,New Customer,31
4,2021-06-02,Books,4,448.206401590853,Male,Divorced,30.84161133684743,Returning Customer,40
1,2021-12-19,Electronics,1,379.64421554789163,Male,Widowed,49.559781548793055,Returning Customer,74
6,2021-09-18,Beauty,5,122.09507110276051,Female,Single,21.019495712663876,New Customer,65
4,2020-03-27,Clothing,4,268.32304159795746,Male,Divorced,46.29870404890604,Returning Customer,43
6,2021-12-13,Beauty,4,308.0083377776857,Female,Widowed,10.308639344881552,New Customer,55
4,2021-07-16,Clothing,6,305.57971356109016,Male,Divorced,48.471085864562156,Returning Customer,59
4,2021-01-18,Electronics,4,90.7898589450448,Female,Divorced,45.041364940231375,New Customer,78
4,2021-09-11,Clothing,5,198.05688457872841,Male,Divorced,13.72320676423458,Returning Customer,64
1,2021-06-18,Clothing,4,242.39001152240007,Male,Single,16.289829356563136,New Customer,74
6,2021-09-21,Home,2,55.175368799443454,Male,Divorced,27.467624266818227,Returning Customer,24
3,2021-10-23,Books,10,321.32856070317314,Male,Divorced,21.575214619569465,Returning Customer,53
4,2021-05-25,Home,3,349.6289107323617,Male,Widowed,44.21970868417997,Returning Customer,43
5,2021-01-05,Clothing,9,429.6201746577723,Male,Married,10.215499524484727,Returning Customer,68
3,2021-03-29,Books,5,276.0887093505404,Male,Widowed,37.10554024930734,Returning Customer,68
1,2021-04-28,Electronics,3,242.6653719021027,Female,Married,33.37220325655501,New Customer,59
5,2021-09-05,Home,9,384.09709486106533,Male,Single,24.702244216906127,New Customer,62
5,2021-10-24,Books,3,116.79056026422678,Female,Divorced,20.806393218191424,New Customer,57
5,2021-10-01,Clothing,8,376.05372817306505,Female,Widowed,43.604505257433765,New Customer,25
3,2021-07-26,Beauty,4,66.79005438902357,Male,Married,11.884053829755073,New Customer,39
3,2020-06-10,Electronics,2,465.07262182130563,Female,Widowed,8.907251393692174,New Customer,47
1,2021-09-29,Books,3,324.5055273735535,Female,Widowed,21.69057058624115,New Customer,47
3,2020-09-05,Clothing,3,284.48415307332226,Female,Married,12.055104577919165,Returning Customer,66
2,2021-08-01,Electronics,10,58.16240650757146,Male,Widowed,29.176482429792767,Returning Customer,20
1,2020-12-28,Electronics,6,470.5757130088336,Female,Married,14.151491258986493,Returning Customer,47
4,2021-08-24,Home,4,347.4240733585981,Female,Married,40.033504645180756,Returning Customer,79
4,2020-10-29,Beauty,5,37.17797821310492,Male,Widowed,17.96528000784638,New Customer,41
